gRNA_id,Gene,bm1,bm2,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-1,d15-2,d15-3,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,spleen1,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_2,Abl1,-0.5667893444245315,-1.1496732483980627,0.6210266001352317,-0.39276177720151123,0.5030720388817957,-0.19702514620141565,-0.39276177720151123,,False,-0.5061371043868771,-0.7419826527818452,,597.5084715242195,0.8694188115440379,0.2418494847803705,-1.204150390860613,-0.03096069817873485,0.2418494847803705,0.5556341481622042,True,-0.15518052699601798,0.2917492627950477,0.8103706944309448,0.0,0.0,0.0,0.0,True,,,,0.5714076946996076,-0.2563329759350468,0.5033683088545179,0.7005269631027173,0.4758212070968608,0.39895823956373133,0.5033683088545179,0.5627810434384259,True,0.7532880913295538,0.9595277216574556,0.9039726193964411,Abl1,ABL1,Non-coding,,targeting guide,Intron,301,0.0,0.0,0.3322259136212624,33.222591362126245,76,11.842105263157896,34.21052631578947,0.0,57.89473684210526,688,14.098837209302326,25.87209302325581,0.0,56.25,717,10.320781032078104,35.42538354253836,0.0,64.71408647140865,0.03593270803982602,0.1833258748448854,0.11165866299978995,0.9999999640647834,0.2234816458314307,0.7776970137424069,0.45079609292174366,1.0,0.11165866299978995,0.45079609292174366,0.0010454152544877534,0.9977895922736899,0.00538460459845747,0.9999999999999988,0.00042266896935766376,0.9995816598037285,0.001962018919487427,1.0,0.00538460459845747,0.001962018919487427,0.40811799182301745,0.38089195310015905,0.7342218417485864,0.9999999999787195,0.5183656121072578,0.4820641092392119,0.7955325312339958,1.0,0.7342218417485864,0.7955325312339958
gRNA_85,Akt1,1.0774483091984708,1.7458122679592212,0.07192669929251981,1.023411360591817,2.8330528627070737,1.3503302999498203,1.0774483091984708,1.3503302999498203,True,2.0575043154005574,1.5759014284306332,1.4823363793089601,711.928916635862,0.7879916510837996,0.5884169436051153,0.8381599994038251,0.7381895313642467,0.7879916510837996,0.7381895313642467,True,1.1633565678183766,1.2360890231059352,1.117029616955771,0.0,0.0,0.0,0.0,True,,,,0.037165741056981824,0.8294840602505011,-0.21493906432248527,-0.17620729647833266,0.5641896808691891,0.2079386242751708,0.037165741056981824,,False,0.35765263949164194,0.012491266245192196,,Akt1,AKT1,D323G,D323G,targeting guide,Missense,73,4.109589041095891,13.6986301369863,4.109589041095891,42.465753424657535,231,7.792207792207792,83.54978354978356,0.0,88.74458874458874,616,4.058441558441558,66.3961038961039,1.948051948051948,78.8961038961039,1227,4.563977180114099,64.05867970660147,0.4889975550122249,79.29910350448247,0.0003538556578848166,0.999980348429063,0.0028923853774932835,0.9999999640647834,9.892582696896251e-05,0.999902842953477,0.0008265802431184423,1.0,0.0028923853774932835,0.0008265802431184423,0.011573815290732344,0.9810934937911369,0.039561404993776014,0.9999999999999988,0.00922008878739187,0.9908549200575774,0.02888961153382786,1.0,0.039561404993776014,0.02888961153382786,6.616270092310443e-07,0.9998598917387709,1.7021944180320423e-05,0.9999999999787195,5.139022416866402e-07,1.0,1.0169854888114565e-05,1.0,1.7021944180320423e-05,1.0169854888114565e-05
gRNA_871,Arid2,1.3005402602455447,-0.04960151653756858,-0.09674880783103212,0.00014570661488883823,0.34428424711031486,0.2997239779204296,0.00014570661488883823,,False,0.3168713601578771,-0.12253784652473694,,4259.186890486207,1.7210031477491616,1.6626525517879784,1.6460374255261452,1.6765643750210952,1.6626525517879784,1.6765643750210952,True,2.77199164673838,2.748473739552436,2.693323963541722,0.0,0.0,0.0,0.0,True,,,,0.4217695076857333,0.2956459061714147,0.5458580655549494,1.2265438168606784,0.7406937430294,0.6461022078604352,0.5458580655549494,0.6461022078604352,True,1.2651670175768552,1.0458407352622658,1.0473066795712644,Arid2,ARID2,N1540S,N1546S,targeting guide,Missense,1600,0.0,0.0,0.0,79.25,12160,0.0,19.62171052631579,0.0164473684210526,99.52302631578948,6296,0.1588310038119441,21.0292249047014,0.0,99.31702668360865,9361,0.0640957162696293,35.03899156073069,0.0106826193782715,99.38040807606023,1.764443120146498e-06,0.9999999640647834,0.0002211435377250278,0.9999999640647834,3.552716641480215e-07,0.9999996904744208,4.4527381906552026e-05,1.0,0.0002211435377250278,4.4527381906552026e-05,2.5923787597395883e-05,0.9999988044253116,0.00023774010089319152,0.9999999999999988,3.816870956661629e-06,0.9999963489768161,3.417008285011364e-05,1.0,0.00023774010089319152,3.417008285011364e-05,0.08104297852590905,0.957736762252328,0.23993826713182526,0.9999999999787195,0.05381659415355498,0.946357545807114,0.1605955508074339,1.0,0.23993826713182526,0.1605955508074339
gRNA_895,Arid5b,2.0479027962227794,1.392136402038411,2.030139044562704,1.6502508908643154,2.9468395994674528,2.0134537466311326,2.030139044562704,2.0134537466311326,True,3.1561599207256834,3.077881798614681,2.30080522141164,232.74599197710873,0.9133713174619864,1.0658692435861468,0.8086723795931653,0.9293043135470995,0.9133713174619864,0.9293043135470995,True,1.490980379131798,1.4528842302895058,1.4380667299391627,0.0,0.0,0.0,0.0,True,,,,1.298161231873076,1.0973177016478886,1.401034487447866,1.527124738696395,1.5326219960569598,1.3712520311444372,1.401034487447866,1.3712520311444372,True,2.7670807218409696,2.7830324696787283,2.2947528611910735,Arid5b,ARID5B,K1026E,K1026E,targeting guide,Missense,15,0.0,6.666666666666667,0.0,40.0,228,0.0,99.56140350877192,0.4385964912280701,98.6842105263158,791,0.6321112515802781,100.0,1.390644753476612,96.20733249051833,1360,0.4411764705882353,99.11764705882354,1.5441176470588236,96.91176470588236,0.00011079011562907178,0.999995443247693,0.0013017838586415933,0.9999999640647834,2.8252532365612216e-05,0.9999725282195374,0.00033498563666314255,1.0,0.0013017838586415933,0.00033498563666314255,3.601271717874395e-10,0.9999999999997599,1.934397379886818e-08,0.9999999999999988,1.50934907354716e-11,0.9999999999895098,8.10736073791046e-10,1.0,1.934397379886818e-08,8.10736073791046e-10,7.48028289725447e-10,0.9999999999787195,2.8125863693676804e-07,0.9999999999787195,5.096723356547911e-11,1.0,1.9163679820620146e-08,1.0,2.8125863693676804e-07,1.9163679820620146e-08
gRNA_896,Arid5b,-0.11503140539953116,-0.44865326256262467,0.653373077657787,0.4889657978699074,-0.1079764609580192,0.09413554932150386,-0.1079764609580192,,False,-0.023745278569941183,-0.2929996419930956,,1331.246934628769,0.8019681908683086,0.8586828138546924,0.801282072746359,0.8206443591564533,0.8019681908683086,0.8206443591564533,True,1.304707041256,1.260255994719597,1.2555383160925337,0.0,0.0,0.0,0.0,True,,,,-0.44285303021278055,-0.14715114652014497,-0.25836600908433816,0.3828984127284843,0.5324401089053339,0.013393667163310908,-0.14715114652014497,,False,-0.0452844195819308,-0.36192711739500477,,Arid5b,ARID5B,K1026E,K1026E,targeting guide,Missense,252,0.0,0.0,0.0,46.03174603174603,745,0.0,45.50335570469799,0.0,97.04697986577182,1119,0.0,33.51206434316354,0.0,92.67202859696155,1814,0.0,45.92061742006615,0.0551267916207276,94.6527012127894,0.0001821909956503257,0.9999921670725104,0.0017565080606287812,0.9999999640647834,4.7801929111860824e-05,0.9999532761675685,0.00046085962425794025,1.0,0.0017565080606287812,0.00046085962425794025,0.09195067078353233,0.8680242160416412,0.21881931781397568,0.9999999999999988,0.09141489514065748,0.9088096851357776,0.20338461877448055,1.0,0.21881931781397568,0.20338461877448055,0.2375194539397279,0.8717470531978749,0.5268778604941864,0.9999999999787195,0.16574110355408772,0.8344684600974095,0.3754135839538372,1.0,0.5268778604941864,0.3754135839538372
gRNA_1000,Atm,0.18056254167436858,0.5038183673547897,0.42157281065781,0.957523123950681,0.5685350836023578,0.5264023854480013,0.5038183673547897,0.5264023854480013,True,0.6924296431332425,0.6715356354016646,0.465392506289089,1681.5750753205502,-0.38140372586229526,0.08688000158685495,0.2417331928133574,-0.01759684382069431,0.08688000158685495,0.16430659720010618,True,-0.1322711693387454,0.023790014006409156,0.1530135514783212,0.0,0.0,0.0,0.0,True,,,,0.2991515856442073,0.33979359786339214,0.7218757900484452,0.3042207449337147,0.5017261287733978,0.4333535694526314,0.33979359786339214,0.4333535694526314,True,0.8245269107625859,0.6272446644791938,0.6813237225255889,Atm,ATM,K2450E,K2440E,targeting guide,Missense,581,0.0,0.0,0.1721170395869191,62.65060240963855,653,0.4594180704441041,43.644716692189895,0.1531393568147013,98.31546707503828,1561,0.0640614990390775,49.96796925048046,0.0640614990390775,97.82190903267136,2727,0.22002200220022,57.38907224055739,0.11001100110011,99.11991199119912,0.21954940328599157,0.7834496776578206,0.46376727885130803,0.9999999640647834,0.19583102079771086,0.8043575831279492,0.40605486214678066,1.0,0.46376727885130803,0.40605486214678066,0.000663066866781766,0.9999899034641598,0.0036663697339697644,0.9999999999999988,9.777564270230388e-05,0.9999032297382614,0.0005570248735767615,1.0,0.0036663697339697644,0.0005570248735767615,0.018027092084079405,0.9987608061065661,0.07966088670826471,0.9999999999787195,0.004906697880346102,0.9951122933960455,0.023061480037626682,1.0,0.07966088670826471,0.023061480037626682
gRNA_1036,Atm,1.4501544208332235,0.8940753734256877,0.6251405544866689,0.7735503915042352,0.1361883405467032,0.7758218161593038,0.7735503915042352,0.7758218161593038,True,1.1056650022498193,1.0967861290233816,0.7732417215051167,523.1091144070404,-0.5156921999470565,0.08538591385429055,0.11331722654571953,-0.10566301984901548,0.08538591385429055,0.09935157020000504,True,-0.28324105198545757,0.021206572297809395,0.04390124680102398,0.0,0.0,0.0,0.0,True,,,,0.4708057889741084,0.5999560758184304,-0.003913845906781987,1.0910781935152722,0.9900313582259088,0.6295915141253875,0.5999560758184304,0.7879678541334298,True,1.2309704468940215,1.1557345698818828,1.2913524657852455,Atm,ATM,D2730G,D2720G,targeting guide,Missense,8,0.0,0.0,0.0,0.0,110,4.545454545454546,99.0909090909091,0.0,94.54545454545456,607,12.02635914332784,99.34102141680395,0.329489291598023,84.51400329489292,791,9.102402022756005,99.24146649810366,1.5170670037926677,87.98988621997472,0.3342612218357855,0.6290402001871003,0.6412358133176292,0.9999999640647834,0.32936137945268285,0.670869233582194,0.6056956329361973,1.0,0.6412358133176292,0.6056956329361973,3.601345693260326e-05,0.9999527384321111,0.000307751359242246,0.9999999999999988,9.319154256993408e-06,0.9999910378026311,7.455323405594726e-05,1.0,0.000307751359242246,7.455323405594726e-05,0.0016579096824414989,0.9996900709295601,0.01109848456074663,0.9999999999787195,0.0004404831357801384,0.9995640157751913,0.00318503190487177,1.0,0.01109848456074663,0.00318503190487177
gRNA_1149,Atrx,0.6004010272170336,1.303773377536142,1.0881490769326183,0.5231520775786911,-0.5355019821834974,0.5959947154161975,0.6004010272170336,0.8788688898161213,True,0.8077294470986106,0.8238046287154198,0.9004289284724764,630.5906532452063,-1.345665872801376,-0.8745640192233917,-1.3649580142228284,-1.1950626354158653,-1.345665872801376,-1.1950626354158653,True,-2.150774531179671,-2.453239065822102,-2.1304726808945276,0.0,0.0,0.0,0.0,True,,,,0.4864218260154064,0.7781779376944692,0.49277148352028033,0.07072168629765553,0.033628757064827625,0.37234433811852785,0.4864218260154064,0.37234433811852785,True,0.6981659882537169,0.9251029068918992,0.5763719867220478,Atrx,ATRX,N246S,N247S,targeting guide,Missense,54,0.0,0.0,5.555555555555555,68.51851851851852,251,0.398406374501992,94.42231075697212,0.0,99.601593625498,1011,0.2967359050445103,76.75568743818002,0.0989119683481701,99.50544015825916,1824,1.0964912280701755,84.04605263157895,0.0,98.7938596491228,0.999971042251411,0.00017279781705106627,0.9999946210769434,0.02118516536885626,0.999948049014143,5.353211839664216e-05,1.0,0.00572853952141979,0.02118516536885626,0.00572853952141979,0.001835402745311813,0.9996751876467888,0.008314595569123394,0.9999999999999988,0.0004956232987179493,0.9995091246092601,0.002245233256842758,1.0,0.008314595569123394,0.002245233256842758,0.0051026037326482,0.9771132924890239,0.02882803861098566,0.9999999999787195,0.003927473816863728,0.996101774984384,0.019955812907307587,1.0,0.02882803861098566,0.019955812907307587
gRNA_1322,Bap1,0.6762577042984373,1.0719912101120939,0.6985914459273049,0.6147214413195484,1.0749956106447964,0.8273114824604362,0.6985914459273049,0.8273114824604362,True,1.1909725129119266,0.9786083608904739,0.8367935198447016,1401.3125627671252,1.2301684705980116,1.480072561206355,1.0679062806412467,1.259382437481871,1.2301684705980116,1.259382437481871,True,2.05682594983824,2.0006612856385595,1.9925362835585523,0.0,0.0,0.0,0.0,True,,,,0.4871419720872209,0.7974274783518966,0.6002835631158381,0.7629263356635335,0.9745347385669355,0.7244628175570849,0.7629263356635335,0.7244628175570849,True,1.42746571751296,1.486789754649438,1.1821072962394177,Bap1,BAP1,H141R,H141R,targeting guide,Missense,587,0.0,0.0,0.0,35.77512776831346,2780,2.5179856115107917,92.66187050359711,0.1798561151079136,92.37410071942446,2419,3.968582058701943,88.09425382389418,0.1653575857792476,86.02728400165357,4651,3.3111158890561168,76.97269404429154,0.0645022575790152,77.91872715545044,4.334023751046961e-05,0.9999984645308867,0.0007759966335207893,0.9999999640647834,1.0423155638078966e-05,0.9999899906773505,0.00018662411999608054,1.0,0.0007759966335207893,0.00018662411999608054,1.0148514684339619e-05,0.999999929966451,0.00010984761157611085,0.9999999999999988,9.631138350946386e-07,0.9999990674668829,1.1681638774051102e-05,1.0,0.00010984761157611085,1.1681638774051102e-05,0.0008384967605388018,0.9999820777139807,0.007006106265835321,0.9999999999787195,0.0001337949829802347,0.9998675199710612,0.001197783657156387,1.0,0.007006106265835321,0.001197783657156387
gRNA_1337,Bap1,0.3583031965330268,-0.2451198684774927,0.3358004500670271,0.7036308571817447,-0.029973948956746054,0.22452813726951196,0.3358004500670271,,False,0.1922877215582772,0.4066442029170775,,1261.1813064904127,-0.12062392702515615,0.12139935175908478,-0.12848418230305084,-0.04256958585637407,-0.12062392702515615,-0.12455405466410349,True,-0.17508138438976287,-0.3350070580734723,-0.3322183529813792,0.0,0.0,0.0,0.0,True,,,,-0.3357203677772439,-0.17931985169061268,0.00223929251827076,-0.25334935856561336,-0.46655947573364037,-0.2465419522497679,-0.25334935856561336,-0.3087372634417776,True,-0.5836571206257885,-0.5776564703708935,-0.5952653990394868,Bap1,BAP1,Y173C,Y173C,targeting guide,Missense,1039,0.0962463907603464,0.5774783445620789,0.0,69.39364773820982,678,17.256637168141594,76.84365781710915,0.2949852507374631,63.12684365781711,1518,20.487483530961796,76.15283267457181,0.0,61.133069828722,2185,20.503432494279178,75.51487414187643,0.0,60.869565217391305,0.33383828087925427,0.8576921421150541,0.6412358133176292,0.9999999640647834,0.22618168636283753,0.7739729023709105,0.45236337272567506,1.0,0.6412358133176292,0.45236337272567506,0.7054101499702682,0.6421585006802534,0.9401833992139454,0.9999999999999988,0.5366763199426008,0.46356981223884386,0.7701919706046485,1.0,0.9401833992139454,0.7701919706046485,0.13522454462123906,0.9616674856755453,0.358059357588633,0.9999999999787195,0.06855970452531106,0.9315571743774517,0.19095147334457005,1.0,0.358059357588633,0.19095147334457005
