gRNA_id,Gene,bm2,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-1,d15-2,d15-3,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_6647,Kmt2d,0.6464919932203154,1.5770493833196593,0.24214553410520442,4.756448588627953,1.8055338748182832,1.1117706882699874,1.8055338748182832,True,2.6993894287246993,1.8846066783596769,2.5057114176310624,699.2087829295493,0.27949574856848375,0.20287855400511098,0.0777064107187893,0.18669357109746132,0.20287855400511098,0.18669357109746132,True,0.5758151463908733,0.5716991194709556,0.5434574812214542,0.0,0.0,0.0,0.0,True,,,,2.182010330600544,3.8877960157226497,2.614286532221933,3.812131204657953,3.12405602080077,3.213208868439943,3.12405602080077,True,3.8293365540586413,3.9547546786496053,3.2242917896268675,Kmt2d,KMT2D,R4535*,R4484delins*,targeting guide,Nonsense,7,0.0,14.285714285714286,0.0,14.285714285714286,1121,54.504906333630686,71.90008920606601,2.230151650312221,21.76628010704728,1397,79.45597709377238,98.49677881173945,0.0,19.25554760200429,582,78.69415807560138,98.45360824742268,0.0,20.446735395189,0.16664720283738016,0.9569108092817429,0.8345638803449675,0.9999999804138854,0.0915415985452207,0.9085565347640377,0.4696644464136426,1.0,0.8345638803449675,0.4696644464136426,1.7525200617815925e-07,0.9999999955230036,0.00011014588588297308,0.9999999999670912,2.120573608287319e-08,0.9999999824465649,1.33278051280858e-05,1.0,0.00011014588588297308,1.33278051280858e-05,0.0018575314720406047,0.9956387303433875,0.3956062017461634,0.9998484753758466,0.0016173122587037504,0.9984655380840594,0.3388269181984357,1.0,0.3956062017461634,0.3388269181984357
gRNA_6651,Kmt2d,-0.5703029292979342,-2.3827279593305155,-0.18014098212446494,-1.6777293585729738,-1.2027253073314723,-1.124016143935454,-1.2027253073314723,True,-0.3583445281310639,-0.2731213486858689,0.05302777723241235,756.1211257261406,-0.7326638847029098,-0.7562238854532093,-0.9235372078077212,-0.8041416593212801,-0.7562238854532093,-0.8041416593212801,True,-1.05710935350462,-0.923027271168813,-0.9616957119926428,0.0,0.0,0.0,0.0,True,,,,-0.9062880598632576,-0.11041454083641737,-0.19780674780250027,0.385388410613495,-0.20728023447217003,-0.1541106443194588,-0.40483644950072506,True,0.36502665766872444,0.3482662025996059,0.29994397171663956,Kmt2d,KMT2D,G5240R,G5189R,targeting guide,Missense,27,0.0,0.0,0.0,81.48148148148148,3836,11.991657977059436,83.81126173096976,2.0333680917622523,78.31074035453598,7162,14.912035744205529,81.33203015917341,0.0,74.40659033789444,12501,11.67906567474602,93.92048636109112,0.0159987201023918,85.79313654907607,0.9981282129166652,0.015191009744456247,0.9999999621363628,0.24121454676126133,0.9940502301280733,0.005971810653129302,1.0,0.10723665701405047,0.24121454676126133,0.10723665701405047,0.5264972834158965,0.7635193666072067,0.9999999972820464,0.9999999999670912,0.3704087747601995,0.6297999408106726,1.0,0.9843946135949481,0.9999999972820464,0.9843946135949481,0.8117396972160174,0.39122601692681774,0.9999992545164936,0.8966796476831552,0.724525001371141,0.2756794741956986,1.0,0.783958326406944,0.8966796476831552,0.783958326406944
gRNA_6652,Kmt2d,-0.14846976000220743,-0.3688254028193727,-1.165940809306771,-3.18878199341871,-1.2180044913867651,-0.7673831060630718,-1.2180044913867651,True,-0.3738749984429774,0.07106043559835183,0.04057040487785468,384.83584176742636,0.29441735795244045,-0.06363849276701264,0.23239719940885298,0.15439202153142692,0.23239719940885298,0.26340727868064673,True,0.5225812785875705,0.6177028584728393,0.6599913693870239,0.0,0.0,0.0,0.0,True,,,,-0.38686008825423196,-1.3529988837977316,-1.8003577371337327,-0.9262097835168915,-1.1166066231756469,-1.1396043336573116,-1.1166066231756469,True,-0.5805964094857081,-0.7072236671171065,-0.28989081972488295,Kmt2d,KMT2D,R5037C,R4986C,targeting guide,Missense,0,0.0,0.0,0.0,0.0,187,14.438502673796792,78.07486631016043,0.5347593582887701,72.19251336898395,683,29.57540263543192,95.46120058565154,0.0,68.81405563689604,917,24.863685932388226,87.02290076335878,0.0,74.91821155943293,0.19231923162871092,0.9322202548989857,0.9018518653320803,0.9999999804138854,0.11670021762756866,0.8834161870357666,0.5370807701049648,1.0,0.9018518653320803,0.5370807701049648,0.9401072451193829,0.20002302113308507,0.9999999972820464,0.8003128000805491,0.8890270309471475,0.11110372602381335,1.0,0.5540608032231051,0.8003128000805491,0.5540608032231051,0.771319747117237,0.3416924374047292,0.9999992545164936,0.8927867577519423,0.7212609967410537,0.2789839152450706,1.0,0.783958326406944,0.8927867577519423,0.783958326406944
gRNA_6653,Kmt2d,1.4559608508049402,-0.23588657100124458,-1.153573009252443,-0.10691734619485102,-0.010104018910899591,-0.1714019585980478,-0.4987923088161795,True,0.8538909843245638,0.6462338854784261,0.6269560343586553,872.6559228810654,-0.659746304007915,-0.5091775502099252,-0.5920099878908722,-0.5869779473695708,-0.5920099878908722,-0.5869779473695708,True,-0.6992174105785196,-0.6671058635088887,-0.6318077099721616,0.0,0.0,0.0,0.0,True,,,,1.7907231883621664,2.1750058857110344,-0.3965649950225112,1.0111027718028074,1.1450667127133742,1.4009129800824869,1.6589439486253361,True,1.771353894996417,2.0137377327412214,2.010172252883343,Kmt2d,KMT2D,R5037C,R4986C,targeting guide,Missense,2,0.0,50.0,0.0,50.0,33,6.0606060606060606,15.151515151515152,0.0,54.54545454545455,6,0.0,0.0,0.0,66.66666666666667,139,1.4388489208633093,5.035971223021583,0.0,58.273381294964025,0.9825450309379691,0.0899071293138681,0.9999999621363628,0.525643076965266,0.9562020684790968,0.043864345474282904,1.0,0.2702817757900667,0.525643076965266,0.2702817757900667,0.004322850601109217,0.9898336625515831,0.1543835502456375,0.9999999999670912,0.002844148294843027,0.9971814042282147,0.09930817796160235,1.0,0.1543835502456375,0.09930817796160235,0.2827641536671134,0.8571304957173652,0.9999992545164936,0.9998484753758466,0.19898735344087587,0.8012097888884704,1.0,0.9868598533995192,0.9998484753758466,0.9868598533995192
gRNA_6666,Kmt2d,-1.3612565942536332,0.9506606513884811,-0.5528133920049277,-0.6682144870563088,-0.40790595548159714,-0.6105139395306183,-0.8607614911049567,True,0.4495466722477158,0.22245277422862417,0.3318365523020174,662.6222768460264,-0.4262399327611356,-0.7632171331835884,-0.24389494163038156,-0.4777840025250351,-0.4262399327611356,-0.4777840025250351,True,-0.5192626993380595,-0.40875924068081215,-0.46593389996145107,0.0,0.0,0.0,0.0,True,,,,0.18588988934625542,1.7682598262104656,-0.5963741048818592,1.1603001081567816,0.6295189297079109,0.6730949987515186,1.0381499412378343,True,1.235227503101649,1.2342253780668284,1.4957282407312005,Kmt2d,KMT2D,A4520T,A4469T,targeting guide,Missense,37,0.0,0.0,2.702702702702702,54.054054054054056,2349,0.042571306939123,0.9791400595998296,0.3831417624521073,35.58961260110686,3802,0.0263019463440294,1.3150973172014728,0.0,78.95844292477643,2229,0.2243158366980709,1.8393898609241808,0.0,57.11081202332885,0.9324767809219765,0.15481370935100472,0.9999999621363628,0.6733592825405291,0.9003894085998475,0.09973125830685181,1.0,0.4092958520392202,0.6733592825405291,0.4092958520392202,0.0449479067110222,0.9541763901364668,0.5885366534974469,0.9999999999670912,0.033262263940632225,0.9668431601455104,0.46456295303749673,1.0,0.5885366534974469,0.46456295303749673,0.48740901400258985,0.7368070351531669,0.9999992545164936,0.9998484753758466,0.3694395200669366,0.6307871737695532,1.0,0.9534964837728036,0.9998484753758466,0.9534964837728036
gRNA_6669,Kmt2d,-0.6872815144999985,-2.724773100167353,-1.9083623455232537,-3.066595356162805,-2.0967530790883524,-2.316567722845303,-2.0967530790883524,True,-1.2670757612289898,-1.4240369585487835,-0.6758879035910623,905.1772616219747,-0.30581148730050994,-0.24665939050517724,-0.5158101603643558,-0.3560936793900143,-0.30581148730050994,-0.3560936793900143,True,-0.31871360303332197,-0.22107587318215008,-0.2810771520110127,0.0,0.0,0.0,0.0,True,,,,-0.11294528752855193,0.22039886529050226,0.5446238029902836,-1.7432772358194926,-0.2727999637668147,0.053726788880975165,,False,0.29689164240421784,0.5708656039599288,,Kmt2d,KMT2D,R1246Q,R1290Q,targeting guide,Missense,0,0.0,0.0,0.0,0.0,3460,0.1156069364161849,88.41040462427746,0.1734104046242774,98.26589595375722,22560,0.0044326241134751,92.5709219858156,0.0,98.97163120567376,2432,0.8223684210526315,83.55263157894737,0.0,97.4095394736842,0.8790954845819893,0.3156815499236529,0.9999999621363628,0.8998839357813592,0.795079729531957,0.20506542477269263,1.0,0.5974162731954176,0.8998839357813592,0.5974162731954176,0.4555361931850589,0.6177316378067499,0.9999999972820464,0.9999999999670912,0.4004567150856929,0.5998104352544157,1.0,0.9646618226689517,0.9999999972820464,0.9646618226689517,0.9677781256367683,0.1025126321441409,0.9999992545164936,0.7317984022499745,0.9466577033000648,0.05343349480283472,1.0,0.5643244844219698,0.7317984022499745,0.5643244844219698
gRNA_6687,Kmt2d,-0.8245945190412934,0.2773639383933174,0.1612365018783456,-0.46120706124249733,-0.21180028500303194,-0.14998527968207587,,False,0.6488775581342713,0.666902836416671,,1182.9636967005747,-0.015437595857915156,0.20819091708133874,0.07133400645468618,0.08802910922603659,0.07133400645468618,0.13976246176801246,True,0.41321332106945613,0.36669170975209786,0.47216559847476697,0.0,0.0,0.0,0.0,True,,,,-0.07172106776922793,0.2163881909412235,0.04552600324557858,-0.36603356197787823,-0.043960108890076025,-0.013097532261824675,,False,0.5348658705185652,0.4992949842999369,,Kmt2d,KMT2D,R1860*,R1903delins*,targeting guide,Nonsense,56,0.0,3.571428571428572,0.0,82.14285714285714,14146,11.381309204015269,64.8239785098261,1.1310617842499646,68.93114661388378,10930,12.72644098810613,73.33943275388837,0.0,81.27172918572735,7391,11.01339466919226,54.62048437288594,1.9753754566364496,52.34744960086592,0.27175134319850913,0.9098996254551586,0.9910178916207525,0.9999999804138854,0.1665537426644591,0.8335768672974924,0.6255841840618985,1.0,0.9910178916207525,0.6255841840618985,0.447912200869118,0.8671026688990654,0.9999999972820464,0.9999999999670912,0.2690027480054661,0.731173876930799,0.9638246831127927,1.0,0.9999999972820464,0.9638246831127927,0.44854807976434063,0.8487843897456059,0.9999992545164936,0.9998484753758466,0.28099124372368556,0.7191930768175873,1.0,0.9757167019606579,0.9998484753758466,0.9757167019606579
gRNA_6690,Kmt2d,-1.6000954989507368,-1.47093721520864,0.3570873748496534,-3.792410825812289,-1.626589041280503,-1.5355163570796884,-2.2878145133238887,True,-0.7891792580858941,-0.6702547114227252,-0.8316634620406914,982.4154411316342,-0.09702137492099996,-0.14618994663737583,-0.27414111767380245,-0.17245081307739274,-0.14618994663737583,-0.17245081307739274,True,-0.016064962344414516,0.027688512693581992,-0.002109834180966717,0.0,0.0,0.0,0.0,True,,,,-0.8676834677740497,0.46483605224696595,0.4543891978125713,-1.002931354984205,-0.23784739317467934,-0.2066471349807392,,False,0.33323938004701575,0.29199822819917537,,Kmt2d,KMT2D,R3533C,R3536C,targeting guide,Missense,0,0.0,0.0,0.0,0.0,2697,9.195402298850574,95.95847237671488,2.7808676307007785,78.45754542083797,939,16.293929712460063,99.14802981895632,0.2129925452609158,82.96059637912673,5810,9.036144578313252,96.91910499139416,0.4475043029259897,89.38037865748709,0.6735120833456636,0.6199330806804368,0.9999999621363628,0.9999999804138854,0.5285214120637081,0.47165427521101977,1.0,0.9177545262233,0.9999999621363628,0.9177545262233,0.47652660454319395,0.6951844975945034,0.9999999972820464,0.9999999999670912,0.3831140701860086,0.6171213150688675,1.0,0.9778205268439623,0.9999999972820464,0.9778205268439623,0.8394657197073425,0.155034623877597,0.9999992545164936,0.8086245735026533,0.8621226056068045,0.13810299871285303,1.0,0.692635524515908,0.8086245735026533,0.692635524515908
gRNA_6696,Kmt2d,0.9285778709238756,-2.487425337997209,-0.014480614151505606,-3.004819158576115,-1.1445368099502384,-1.2509529760743572,-1.8355750369082766,True,-0.29919904445838935,-0.395626390948914,-0.4629451109329359,542.0223123484878,0.6859089149453114,0.7873996840557537,0.4845645241924264,0.6526243743978305,0.6859089149453114,0.6526243743978305,True,1.3436822958498433,1.3244844302718948,1.251241394100674,0.0,0.0,0.0,0.0,True,,,,-0.29835441265954116,-1.1254091165548783,-1.2355731183502068,-1.0649745485019964,-0.9310777990166557,-1.0951918325284373,-0.9310777990166557,True,-0.3876620154922329,-0.659656700897561,-0.1361454685545644,Kmt2d,KMT2D,R1568C,R1612C,targeting guide,Missense,0,0.0,0.0,0.0,0.0,143,0.0,93.7062937062937,0.6993006993006993,92.3076923076923,63,0.0,100.0,0.0,100.0,88,0.0,100.0,0.0,100.0,0.016009127882225516,0.9979410118933394,0.2424514909392467,0.9999999804138854,0.0063569720167528584,0.9936658887420412,0.0962736605428716,1.0,0.2424514909392467,0.0962736605428716,0.9107999760545505,0.31849986482576814,0.9999999972820464,0.8456861212901727,0.8195292862022306,0.18062491325510416,1.0,0.6699059592028836,0.8456861212901727,0.6699059592028836,0.5958010057708294,0.2943048935619359,0.9999992545164936,0.8881524991232316,0.6732367983986945,0.32923433111835587,1.0,0.8004788282703547,0.8881524991232316,0.8004788282703547
gRNA_6704,Kmt2d,-1.0630931448816623,0.5954676703511362,0.22539416423563444,-1.519392331405873,-0.44040591042519117,-0.41884949032301394,,False,0.4165122128444227,0.40742557569894533,,1050.168230175195,0.5940339858339689,0.3023326514039842,0.5444068450847154,0.4802578274408895,0.5444068450847154,0.4802578274408895,True,1.059617348573568,1.1039585829283727,0.9894036529800992,0.0,0.0,0.0,0.0,True,,,,-1.247859027721694,-0.5049112616744243,-0.026270696454201985,-0.580887630234252,-0.5899821540211432,-0.5428994459543381,-0.5899821540211432,True,-0.03295119436059632,-0.06813691192529343,0.14651610686490074,Kmt2d,KMT2D,Q3577*,Q3580delins*,targeting guide,Nonsense,4,25.0,25.0,0.0,0.0,97,27.835051546391757,51.54639175257732,0.0,55.67010309278351,43,4.651162790697675,6.976744186046512,0.0,39.53488372093023,228,8.333333333333334,24.12280701754386,0.0,50.87719298245614,0.042913691395344046,0.993118474981135,0.4181589928988176,0.9999999804138854,0.019031086318289567,0.9810113107154188,0.18985774208007924,1.0,0.4181589928988176,0.18985774208007924,0.7688012835577938,0.5321052002332337,0.9999999972820464,0.9697473966197474,0.6288046079261972,0.3714026285988636,1.0,0.8248288059165574,0.9697473966197474,0.8248288059165574,0.4972549864482806,0.7116719860298754,0.9999992545164936,0.9998484753758466,0.38513422031420086,0.6150939423537637,1.0,0.9466534498507454,0.9998484753758466,0.9466534498507454
gRNA_6706,Kmt2d,1.1995690005860127,-0.9310319894728237,-0.5139405003606375,-0.5224263914955065,-0.19195747018573878,-0.5181834459280721,-0.6557996271096559,True,0.6690467141120747,0.31155970111782283,0.49894536184536414,46.071896549621464,-1.8592357629923655,-0.8039897163043396,-0.7071129679046795,-1.1234461490671281,-0.8039897163043396,-1.1234461490671281,True,-1.5833321887708565,-0.9974685873480766,-1.4467432331081884,0.0,0.0,0.0,0.0,True,,,,0.04033820985311787,-0.31624969765052646,0.39943006487054505,-2.028670267599181,-0.47628792263151115,-0.1379557438987043,,False,0.08528125675931533,0.3655685292657922,,Kmt2d,KMT2D,R5552Q,R5501Q,targeting guide,Missense,0,0.0,0.0,0.0,0.0,178,17.97752808988764,76.96629213483146,4.49438202247191,67.97752808988764,1722,70.09291521486644,99.88385598141696,0.0,29.849012775842045,3493,55.22473518465503,87.51789292871457,0.0,44.57486401374177,0.9989389009007091,0.0027384431325172052,0.9999999621363628,0.09834922907354648,0.9987376513702161,0.0012804268417759312,1.0,0.04733813353271604,0.09834922907354648,0.04733813353271604,0.5811333873938649,0.4734739180333849,0.9999999972820464,0.9374134978211149,0.5438577660982281,0.45643445481387035,1.0,0.8799664259218328,0.9374134978211149,0.8799664259218328,0.39838871172464796,0.8174606988501276,0.9999992545164936,0.9998484753758466,0.27947991787125337,0.7207286890628966,1.0,0.9757167019606579,0.9998484753758466,0.9757167019606579
gRNA_6720,Kras,0.7318639433755494,-2.624157160717303,1.4455184979971114,-0.2551729830134027,-0.17548692558951118,0.23834548018107335,,False,0.6857881384543092,1.0416756690726674,,844.1997514827698,-0.5157024636579963,-0.469683747145262,-0.45957964014074637,-0.48165528364800153,-0.469683747145262,-0.48165528364800153,True,-0.5256426801841212,-0.47646485084137447,-0.47181466698020136,0.0,0.0,0.0,0.0,True,,,,-0.12286582422816686,-0.719317289294665,-0.44398478507971245,0.919539993200808,-0.09165697635043404,-0.28342530465393967,-0.4287226328675147,True,0.4852651345651847,0.20976677285631742,0.2801497986737565,Kras,KRAS,A146T,A146T,targeting guide,Missense,35,0.0,0.0,0.0,77.14285714285714,2836,0.6346967559943583,7.369534555712271,2.9619181946403383,79.23131170662906,271,0.0,4.059040590405904,0.3690036900369003,76.75276752767527,2314,0.0432152117545375,8.383751080380295,2.2039757994814173,70.52722558340535,0.9637057014207306,0.1576213095649465,0.9999999621363628,0.6828438823474036,0.9165453340116314,0.08354642062080059,1.0,0.37709568359686607,0.6828438823474036,0.37709568359686607,0.3903964453380603,0.7911790868037936,0.9999999972820464,0.9999999999670912,0.2909609864799721,0.7092614532211539,0.977908983971457,1.0,0.9999999972820464,0.977908983971457,0.24465903988745985,0.688337625186902,0.9999992545164936,0.9998484753758466,0.24436842892862887,0.7558992078231438,1.0,0.986017993255986,0.9998484753758466,0.986017993255986
gRNA_6722,Kras,0.31848148046140456,1.819186672149707,1.6475229223334789,0.0055760127862632385,0.9476917719327134,0.9830022013974418,0.9476917719327134,True,1.8274389853658655,1.7603339305632948,1.806298513225317,983.7704969125055,0.06127977661555691,0.0795847759500744,-0.12070711225203547,0.0067191467711986185,0.06127977661555691,0.07043227628281566,True,0.2792122019106472,0.3510225569485746,0.3668478353739649,0.0,0.0,0.0,0.0,True,,,,0.6630605210810949,2.209901910943302,0.6985612319885153,-0.2810299569155176,0.8226234267743486,0.6808108765348051,1.190507888004304,True,1.4360399606149925,1.2424892877441223,1.6219853122961334,Kras,KRAS,E63K,E63K,targeting guide,Missense,59,20.338983050847457,45.76271186440678,0.0,37.28813559322034,12253,32.955194646209094,95.503142087652,0.0,64.13939443401615,3438,41.91390343222804,97.64397905759162,0.0,56.6608493310064,12735,42.54416961130742,98.93992932862191,0.0,56.69414998036906,0.3909846512694469,0.8450007731741587,0.9999999621363628,0.9999999804138854,0.2603624780742304,0.7397919201510933,0.8306488196429127,1.0,0.9999999621363628,0.8306488196429127,0.02154363669617874,0.9815637119719106,0.4166207896476412,0.9999999999670912,0.014423544707716568,0.9856635089747299,0.29242573705806013,1.0,0.4166207896476412,0.29242573705806013,0.04740695795771342,0.9889556109928677,0.908521058208417,0.9998484753758466,0.021206177698980123,0.9788477503428024,0.6843242207026603,1.0,0.908521058208417,0.6843242207026603
gRNA_7011,Med12,1.628853655760901,-0.7654544820608646,-0.9532958842996926,-0.9310849782116452,-0.2552454222028253,-0.848269730136255,-0.8832784481907341,True,0.6047179085720507,-0.007002165568165338,0.3134781034677057,917.3727636498156,0.7929216514760927,0.622097114176078,0.960119113489985,0.7917126263807187,0.7929216514760927,0.7917126263807187,True,1.5729036712489717,1.4912599016360153,1.462526903722831,0.0,0.0,0.0,0.0,True,,,,0.2932634054610481,-0.7387140838916958,-0.42135442570453446,-0.3713785915904189,-0.30954592393140024,-0.3963665086474767,-0.5104823670622164,True,0.2586789302383325,0.08880374896432038,0.21239655816065894,Med12,MED12,S1484L,S1483L,targeting guide,Missense,68,2.9411764705882355,4.411764705882353,0.0,23.529411764705884,10681,39.2659863308679,58.59938208032956,0.1029866117404737,30.19380207845707,20302,47.65540340853118,70.9437493842971,0.004925623091321,25.071421534824157,15309,32.01384806323078,48.122019726958,0.0,28.32320857012215,0.008116209150443,0.9991254848035219,0.16724712954273524,0.9999999804138854,0.002987597297898133,0.997026963397124,0.06156409513865497,1.0,0.16724712954273524,0.06156409513865497,0.6133834785352311,0.7169000273545076,0.9999999972820464,0.9999999999670912,0.4438490879570154,0.5563612820664277,1.0,0.9350894171350824,0.9999999972820464,0.9350894171350824,0.3667153148289395,0.7575709671332073,0.9999992545164936,0.9998484753758466,0.30306495613773604,0.6971902832713905,1.0,0.9740870366442174,0.9998484753758466,0.9740870366442174
gRNA_7015,Med12,0.9709138220868019,0.3553461212835305,-1.790991728775798,3.993117482601583,0.8820964242990293,0.6631299716851662,1.773125808657305,True,1.7607648360567156,1.4516295115275595,2.4792885834013383,1762.9275709134565,-0.5549357442387486,-0.36620595896079416,-0.389779719351856,-0.43697380751713294,-0.389779719351856,-0.43697380751713294,True,-0.45200634305594256,-0.35193731952921187,-0.4039401461605546,0.0,0.0,0.0,0.0,True,,,,1.5697047842415082,2.4414220652777012,1.1745768969041432,4.291092418522592,2.3691990412364863,2.005563424759605,2.3691990412364863,True,3.044348698052105,2.661334390113231,2.5987515161272556,Med12,MED12,G2042D,G2037D,targeting guide,Missense,19,0.0,5.2631578947368425,0.0,68.42105263157895,4448,0.0,23.56115107913669,0.1348920863309352,96.94244604316546,3707,0.0,2.53574318856218,10.008092797410304,77.36714324251416,5209,0.0191975427145325,8.370128623536187,0.0575926281435976,95.81493568823193,0.9429377446653273,0.20281883507164206,0.9999999621363628,0.7438449667556888,0.8842583732393934,0.11585185725407543,1.0,0.4467048606391804,0.7438449667556888,0.4467048606391804,2.5888763858059392e-05,0.9999908236451902,0.004749392550924668,0.9999999999670912,6.8567661375006384e-06,0.999993672760082,0.0014744826648730321,1.0,0.004749392550924668,0.0014744826648730321,0.019935012999859406,0.8824300423312617,0.908521058208417,0.9998484753758466,0.03321180010121571,0.9671488492268943,0.6843242207026603,1.0,0.908521058208417,0.6843242207026603
gRNA_7021,Med12,-1.2767364366156808,-0.047441481588134195,-3.3901765444509664,-2.8681477188870557,-1.8956255453854594,-2.072442077751368,-1.8956255453854594,True,-1.062640420979317,-1.1884345572142385,-0.5119052871749158,640.9413843520869,-0.13390733902440866,-0.36813707118281963,-0.22074519995563746,-0.2409298700542886,-0.22074519995563746,-0.2409298700542886,True,-0.12892038616705698,-0.08850314745752504,-0.10613466910080034,0.0,0.0,0.0,0.0,True,,,,-1.612464882714374,-1.967641841410311,-2.888608734899327,-1.001380754931708,-1.8675240534889297,-1.7900533620623424,-1.8675240534889297,True,-1.3614874651659628,-1.4038718219214987,-0.9121664394123798,Med12,MED12,R1358C,R1357C,targeting guide,Missense,14,0.0,0.0,0.0,71.42857142857143,1958,2.808988764044944,44.38202247191011,7.865168539325842,75.84269662921348,97,21.649484536082475,79.38144329896907,0.0,77.31958762886597,2289,19.35342944517257,73.65661861074705,0.0,79.16120576671035,0.7558379170087596,0.5063124985347998,0.9999999621363628,0.9999999804138854,0.6320877447403763,0.368084894486264,1.0,0.803435052598188,0.9999999621363628,0.803435052598188,0.9953967774062099,0.024400423161055496,0.9999999972820464,0.3855837678037755,0.9903757491631563,0.009657846102947112,1.0,0.2047189063429098,0.3855837678037755,0.2047189063429098,0.9085581908631931,0.1156035795608329,0.9999992545164936,0.7544361144117702,0.9143766819763067,0.08577146079930126,1.0,0.6180122834697214,0.7544361144117702,0.6180122834697214
gRNA_7023,Med12,1.3456735097449197,-2.360844841432066,0.0713535400703283,-0.9752003918980597,-0.4797545458787194,-0.4519234259138657,,False,0.3765164373819472,0.3755063619523092,,620.6155476390186,0.047234772912824886,0.02716899059309918,-0.09555538544406142,-0.007050540646045785,0.02716899059309918,0.03720188175296203,True,0.25651936737142855,0.2978621332277991,0.3163683682508232,0.0,0.0,0.0,0.0,True,,,,1.0912604897393954,-0.6756732217183706,0.22534681812186336,-0.3515204281074398,0.07235341450886207,-0.06308680499278821,,False,0.6558221653258295,0.44575514783737247,,Med12,MED12,R1994H,R1989H,targeting guide,Missense,0,0.0,0.0,0.0,0.0,1193,59.43000838222967,95.97652975691534,1.173512154233026,34.95389773679799,485,1.855670103092784,99.38144329896907,1.649484536082474,20.412371134020617,4433,6.677193773967968,99.66162869388675,0.4511617414843221,92.1497856981728,0.4213509733506945,0.8342717328312831,0.9999999621363628,0.9999999804138854,0.28142465289259433,0.71873173954576,0.8628068016731489,1.0,0.9999999621363628,0.8628068016731489,0.28093757338618636,0.8517129021082188,0.9999999972820464,0.9999999999670912,0.20156816989953397,0.7986328927770665,0.8890217177674182,1.0,0.9999999972820464,0.8890217177674182,0.40016212412946833,0.6167656296903693,0.9999992545164936,0.9806380221285202,0.3830777778693094,0.6172081324588254,1.0,0.9484481937661903,0.9806380221285202,0.9484481937661903
