gRNA_id,Gene,bm1,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-1,d15-2,d15-3,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,spleen1,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_5906,Kdm6a,2.5544282729728702,0.06536037518588021,2.064146869507236,2.5212736512745773,1.801302292235141,2.2927102603909066,1.801302292235141,True,1.5304640403066931,1.8280515672546,1.1257064898075058,81.02833801262742,-0.36889305083614593,-0.038711850494791124,-0.159977946719519,-0.18919428268348537,-0.159977946719519,-0.18919428268348537,True,-0.40102797843993776,-0.31906997261373377,-0.37204035831773025,0.0,0.0,0.0,0.0,True,,,,-0.4884778320449802,0.7124219956323814,1.4052423980479585,1.4679325812373574,1.7326635723471093,0.9659565430439653,1.4052423980479585,1.3295651368162016,True,1.0014485093922,1.3454744997933326,0.9596157061176527,Kdm6a,KDM6A,R395*,R393delins*,targeting guide,Nonsense,20,0.0,5.0,0.0,45.0,504,7.142857142857143,19.444444444444443,0.0,48.21428571428572,2168,3.966789667896679,12.776752767527675,0.0,46.86346863468635,1921,3.695991671004685,13.430504945340967,0.0520562207183758,47.631441957313896,0.7635835535927035,0.4417374509419766,0.9996655486914261,0.9999998817512928,0.6692633723027297,0.3309146825293289,0.9084925043029495,1.0,0.9996655486914261,0.9084925043029495,0.06220399533375434,0.9774600117014277,0.38610370994285287,0.9999999998463376,0.02971501233914206,0.9703551155648402,0.21222596880853167,1.0,0.38610370994285287,0.21222596880853167,0.013940866135348399,0.9941619765259129,0.18065637868178283,0.9999997819045302,0.006119115918721287,0.9939068483516579,0.10863095488093566,1.0,0.18065637868178283,0.10863095488093566
gRNA_5911,Kdm6a,0.8351107530834762,0.19321080186778805,2.8328701021708067,-0.34487491303185924,0.8790791860225529,0.514160777475632,1.2870638857073569,True,0.8058212638462313,0.46346757847259185,0.8304210099947501,602.152019117945,-0.7563545415096644,-0.3530430473187376,-0.32707687866467205,-0.47882482249769137,-0.3530430473187376,-0.47882482249769137,True,-0.9670074770190493,-0.6494087843433471,-0.8993253721758324,0.0,0.0,0.0,0.0,True,,,,1.5161361100373763,0.27346241952465755,-0.16060101796572396,0.7316487984960663,-0.3099363187742072,0.41014199826363384,0.27346241952465755,,False,0.4571496941348209,0.2671269820893934,,Kdm6a,KDM6A,P578S,P578S,targeting guide,Missense,49,4.081632653061225,16.3265306122449,0.0,46.93877551020408,4870,0.7392197125256673,91.3552361396304,2.731006160164271,90.69815195071868,11850,9.49367088607595,99.72995780590718,0.0,90.29535864978902,9175,0.217983651226158,98.04904632152588,0.0,97.89645776566758,0.9749206436617729,0.07204453087369493,0.9999999658148396,0.8810472775789765,0.95898458547377,0.041096842791381975,1.0,0.5879385667354005,0.8810472775789765,0.5879385667354005,0.31048224180402434,0.8927558933891632,0.8620195763348744,0.9999999998463376,0.1883299244252502,0.8118685642903523,0.5939069027392803,1.0,0.8620195763348744,0.5939069027392803,0.11179229503409738,0.9340040371467071,0.5339743117944887,0.9999997819045302,0.07895907608925862,0.9212079270118859,0.38790908836445825,1.0,0.5339743117944887,0.38790908836445825
gRNA_5920,Kdm6a,-2.0904835338978844,-1.9930508764034496,-3.7900313298644863,-1.8161135500175682,-2.4224198225458475,-2.0417672051506672,-2.4224198225458475,True,-1.7883529570488346,-1.4975565229512398,-1.2996351327293274,378.00581771261176,-0.7081608679015604,-0.30178153041218275,-0.2998569036782029,-0.4365997673306487,-0.30178153041218275,-0.4365997673306487,True,-0.8844936800753682,-0.5616991541211498,-0.8224528199470665,0.0,0.0,0.0,0.0,True,,,,-0.6614828119103988,0.11547396326622694,-0.8858893776513453,-2.947116607432684,-0.44991178988174707,-0.9657853247219895,-0.6614828119103988,-1.2361001467190438,True,-0.8902702660199063,-0.6236785531194725,-0.841878748837747,Kdm6a,KDM6A,Q863*,Q863delins*,targeting guide,Nonsense,63,0.0,6.349206349206349,0.0,87.3015873015873,2266,0.353045013239188,2.912621359223301,0.0,72.19770520741395,2455,0.3258655804480652,3.29938900203666,0.0,72.66802443991854,1889,0.2646903123345686,3.1762837480148227,0.0,74.58973001588141,0.9633020104784626,0.10107262442659234,0.9999999658148396,0.9999998817512928,0.9402513878719212,0.05984452715967645,1.0,0.6838461492275348,0.9999998817512928,0.6838461492275348,0.9395678352148573,0.16536875596004855,0.9999999358013287,0.8922230069716819,0.9019102752665153,0.09826054732644018,1.0,0.5995801358705598,0.8922230069716819,0.5995801358705598,0.9947164585300269,0.044070511616436076,0.9999999686202036,0.8996447238284869,0.9835385073714584,0.016503316979414682,1.0,0.48122334126627436,0.8996447238284869,0.48122334126627436
gRNA_5932,Kdm6a,-3.2172061700414685,2.809342793647973,4.9406934600689665,1.5285528076088064,1.5153457228210692,2.1689478006283895,3.0928630204419156,True,1.3057718145194608,1.7330953837879555,1.8673452404231583,204.6521324380878,-0.32081708795794595,0.06566269209372678,-0.09807902996735118,-0.11774447527719012,-0.09807902996735118,-0.20944805896264856,True,-0.26140483581371393,-0.21315950747115825,-0.408913240275856,0.0,0.0,0.0,0.0,True,,,,-0.46767309453086203,0.9763404448570331,2.523693945212258,3.376656303647921,2.1976762095392885,1.721338761745128,2.1976762095392885,2.268591725814125,True,1.7411802248837929,2.1004967212336583,1.618957828409032,Kdm6a,KDM6A,D22N,D20N,targeting guide,Missense,11,0.0,0.0,0.0,27.272727272727277,919,19.042437431991296,51.79542981501632,3.046789989118607,44.61371055495104,110,18.181818181818183,41.81818181818182,0.0,35.45454545454545,2328,12.54295532646048,21.606529209621996,0.0,23.281786941580755,0.6261392125115735,0.5718988910420295,0.9237758100082721,0.9999998817512928,0.5281654427788822,0.47202822363505215,0.7995503167904179,1.0,0.9237758100082721,0.7995503167904179,0.0008538991894106874,0.9916969361671572,0.035778376036307805,0.9999999998463376,0.0007325693841142847,0.9992836809953927,0.024444826812233696,1.0,0.035778376036307805,0.024444826812233696,0.001311929168149938,0.6878955425682995,0.05247120299266125,0.9999997819045302,0.010070415947157338,0.9905401343824145,0.1361130413502879,1.0,0.05247120299266125,0.1361130413502879
gRNA_5941,Kdm6a,0.8705868449256183,-2.6594745555529675,-2.9096276371796184,-2.613781762445338,-1.8280742775630765,-2.6366281589991525,-2.7276279850593084,True,-1.3213420971041254,-1.953960879968449,-1.4748914682470975,492.8126030632284,-0.18614905592555897,-0.034824649132243396,-0.07869604480224791,-0.09988991662001677,-0.07869604480224791,-0.09988991662001677,True,-0.22651447458792354,-0.17999477564059946,-0.20945786985649298,0.0,0.0,0.0,0.0,True,,,,3.099439671758753,0.9669885812886337,-0.0890100162057845,-1.547153731354381,-0.23976930613340078,0.4380990398707641,-0.0890100162057845,,False,0.4845275034558712,-0.07823276867772586,,Kdm6a,KDM6A,Q641*,Q641delins*,targeting guide,Nonsense,39,2.5641025641025643,2.5641025641025643,0.0,12.82051282051282,2331,4.933504933504934,6.435006435006435,0.1716001716001716,11.454311454311457,28137,0.3127554465650211,2.7046238049543305,77.22927106656715,1.7023847602800584,1265,1.897233201581028,3.241106719367589,34.940711462450594,7.272727272727272,0.6362579129096362,0.6497181124630698,0.9311780926155365,0.9999998817512928,0.49278072459946054,0.507396634727451,0.7762222691999021,1.0,0.9311780926155365,0.7762222691999021,0.10086457757749344,0.7009542625483833,0.5043068301354482,0.9999999998463376,0.17236122090641715,0.8283468336110678,0.5712205163693286,1.0,0.5043068301354482,0.5712205163693286,0.9022726144588733,0.08008100231488068,0.9999999686202036,0.9999997819045302,0.9377015368058855,0.062419151482098735,1.0,0.7315566337680646,0.9999997819045302,0.7315566337680646
gRNA_5952,Kdm6a,1.9674085955515692,1.1267125301595233,-0.27522733258837684,-0.8987629976458118,0.48003269886922595,0.42574259878557325,,False,0.49226790301672807,0.39562913365184216,,383.6145235418379,-0.060753360046650814,0.043083729546079315,-0.017856701851575355,-0.011842110784048952,-0.017856701851575355,-0.039305030949113084,True,-0.054456469137257366,-0.0758972655553565,-0.09916044645263997,0.0,0.0,0.0,0.0,True,,,,1.3171300553979006,0.19950036464976445,0.5026480655421446,0.6111685879416124,-0.6704077033863268,0.39200787402901904,0.5026480655421446,0.6576117683828555,True,0.4393912845549998,0.4854925453314567,0.4878003547584557,Kdm6a,KDM6A,D934N,D934N,targeting guide,Missense,53,7.547169811320755,22.641509433962263,0.0,32.075471698113205,3325,65.17293233082707,91.48872180451129,0.7819548872180451,28.872180451127814,1164,50.085910652920965,97.76632302405498,0.0,49.054982817869416,2592,72.76234567901234,89.23611111111111,0.0,25.192901234567906,0.4469371823810898,0.8190358765126163,0.8153846709042525,0.9999998817512928,0.30275367354945604,0.6974060061806125,0.6197900145066253,1.0,0.8153846709042525,0.6197900145066253,0.3200035155820772,0.893910548928214,0.878262923770024,0.9999999998463376,0.18871771779013424,0.8114733499435661,0.5939069027392803,1.0,0.878262923770024,0.5939069027392803,0.2454645888813491,0.863027079327971,0.7318975820409441,0.9999997819045302,0.17582522775472048,0.8243638345973752,0.5461288243080409,1.0,0.7318975820409441,0.5461288243080409
gRNA_5954,Kdm6a,-3.5447294258923785,-2.3160600641313662,-2.5554639046663254,-1.7758677805691874,-2.5480302938148145,-2.435761984398846,-2.5480302938148145,True,-1.8870521980889619,-1.7998472225299245,-1.3717630559013967,1317.256983378304,-0.21525549281549375,-0.3357357014837039,-0.06063178036179425,-0.2038743248869973,-0.21525549281549375,-0.2038743248869973,True,-0.4297148804869171,-0.4136511208171037,-0.39876601460274,0.0,0.0,0.0,0.0,True,,,,-2.8356046863115605,1.0850261981156526,-0.09904398368819657,0.928153522972072,1.4511860310112805,0.10594341641984958,0.928153522972072,,False,0.159253697609604,0.8909094660192746,,Kdm6a,KDM6A,D934N,D934N,targeting guide,Missense,41,2.4390243902439024,19.51219512195122,0.0,51.21951219512195,2113,29.342167534311404,88.68906767628964,1.3251301467108376,62.0918125887364,3779,6.933051071712093,24.239216724001057,0.0,52.63297168563112,4770,24.968553459119494,99.853249475891,0.0,74.94758909853249,0.794204787907205,0.42510962982117395,0.9999999658148396,0.9999998817512928,0.6948406550049062,0.3053286962491497,0.9192684242518059,1.0,0.9999998817512928,0.9192684242518059,0.2469750067410975,0.5610534898902257,0.7665372431445916,0.9999999998463376,0.28189899338661417,0.7184923295350353,0.7187122127874264,1.0,0.7665372431445916,0.7187122127874264,0.9970703913099197,0.030300531780424217,0.9999999686202036,0.8198178996251837,0.9896884719282412,0.010341250232417191,1.0,0.47876441745219217,0.8198178996251837,0.47876441745219217
gRNA_5960,Kdm6a,-1.412680688046249,1.1809309911806503,0.9614065033822012,1.0294464605936693,0.43977581677756794,0.9954264819879353,1.0572613183855069,True,0.46063579727786375,0.8327164979071638,0.6984640023258388,249.80042669898756,-0.1569424819910921,-0.23620002793278916,-0.06045474334923401,-0.15119908442437174,-0.1569424819910921,-0.15119908442437174,True,-0.32677992686049484,-0.31387622289758355,-0.30286844483978764,0.0,0.0,0.0,0.0,True,,,,-0.1586636824619806,-0.02230410697932991,0.7361591040781159,0.2460678591706346,-0.10481866656547838,0.13928810144839232,-0.02230410697932991,,False,0.1919075256294146,-0.014676111910934807,,Kdm6a,KDM6A,Q335*,Q333delins*,targeting guide,Nonsense,51,17.647058823529413,29.41176470588235,0.0,29.41176470588235,2633,29.851879984808203,49.37333839726548,0.0379794910748196,29.28218761868591,2209,26.256224535989137,38.93164327750113,0.0,24.58125848800362,6362,20.68531908204967,32.26972650110028,0.0,24.284816095567432,0.7350256677413554,0.5352778845481749,0.9873165684451881,0.9999998817512928,0.6061626733761369,0.3940115771606975,0.8609564750664453,1.0,0.9873165684451881,0.8609564750664453,0.5614594541302884,0.8268785071720759,0.9999999358013287,0.9999999998463376,0.34831752301776214,0.6519022527741412,0.7733295969625495,1.0,0.9999999358013287,0.7733295969625495,0.27588976062925047,0.8474947257338996,0.7453610108624293,0.9999997819045302,0.19193602681630462,0.8082461178183176,0.5690178908209785,1.0,0.7453610108624293,0.5690178908209785
gRNA_5964,Kdm6a,-0.13414058645323976,0.0044072654241486715,1.4398206254570596,1.1128358138797405,0.6057307795769272,0.5586215396519446,0.8523545682536495,True,0.5910359837405513,0.49757989571630107,0.5808026466948901,388.8154172298225,0.42008081069519454,0.10993938252340939,0.15371758381377554,0.2279125923441265,0.15371758381377554,0.2279125923441265,True,0.4140585111735751,0.21767026930277236,0.3873208765863264,0.0,0.0,0.0,0.0,True,,,,-1.2784788631338793,-1.3805240269763077,-1.3731475183297208,-0.6356832661994294,-0.1826493141225607,-0.9700965977523793,-1.2784788631338793,-0.9700965977523793,True,-0.8944922152738967,-1.2115456058111764,-0.6551030530612484,Kdm6a,KDM6A,W1166*,W1166delins*,targeting guide,Nonsense,44,0.0,0.0,0.0,20.454545454545453,3655,11.49110807113543,66.45690834473324,0.5198358413132695,68.12585499316006,11873,19.700160026951902,96.75734860608102,0.1852943653667986,77.88259075212667,6934,16.584943755408133,74.6610902797808,0.0865301413325641,70.78165561003749,0.08417456584809907,0.9746785683472367,0.3607141340804126,0.9999998817512928,0.046298518119134435,0.9537812498189989,0.22212685983111444,1.0,0.3607141340804126,0.22212685983111444,0.9749970041206786,0.16993239753396577,0.9999999358013287,0.8958749923007495,0.928809467359103,0.07129269308284289,1.0,0.5006419843862208,0.8958749923007495,0.5006419843862208,0.2554519384867989,0.9279204220962913,0.7416120274151734,0.9999997819045302,0.14288002747245365,0.8572631536726065,0.5116814659056246,1.0,0.7416120274151734,0.5116814659056246
gRNA_6101,Kit,-1.5509837340711974,-0.715516423420631,-1.1010706311552025,0.21986622454190793,-0.7869261410262808,-0.9082935272879168,-1.122523596215677,True,-0.503253208109466,-0.6279040070245594,-0.5532099804532767,222.75335457562562,-0.36978184619990584,0.19423611940395422,-0.02083696933481402,-0.06546089871025522,-0.02083696933481402,-0.19530940776735994,True,-0.15923524945635362,-0.08099657151999676,-0.38317320990397263,0.0,0.0,0.0,0.0,True,,,,-1.169359949555241,-1.4659597813486966,-1.126286204431202,-3.3890732369626844,-1.923507792954634,-1.8148373930504917,-1.4659597813486966,-1.8148373930504917,True,-1.7217311178867407,-1.3901753630168003,-1.2482419431456448,Kit,KIT,A283V,A280V,targeting guide,Missense,31,0.0,9.67741935483871,0.0,67.74193548387096,1418,30.677009873060648,54.0197461212976,0.0705218617771509,56.84062059238364,2048,53.271484375,80.908203125,0.0,41.6015625,392,55.10204081632653,83.6734693877551,0.0,39.795918367346935,0.45147288786741313,0.6189983292125885,0.8200887572967317,0.9999998817512928,0.40840456424523514,0.591813694959539,0.7090670404091998,1.0,0.8200887572967317,0.7090670404091998,0.9986578269886777,0.017345781266429883,0.9999999358013287,0.3574368369164322,0.995086987257606,0.004933640062750536,1.0,0.1170110482807061,0.3574368369164322,0.1170110482807061,0.8194568385918496,0.46140076972802324,0.9999999686202036,0.9999997819045302,0.695409254671415,0.3047857669545281,0.9777734151252446,1.0,0.9999997819045302,0.9777734151252446
gRNA_6118,Kit,0.16353121849121577,1.0198687386826142,2.172647907927437,1.7426687461007115,1.2746791528004946,1.3812687423916628,1.2746791528004946,True,1.1166664989769506,1.1287522145403381,0.8233094606582303,312.7540054639877,0.06512302444723399,0.3418590379706234,0.5071310884386345,0.3047043836188306,0.3418590379706234,0.3047043836188306,True,0.5641206543043703,0.5395846091309318,0.5271236776046353,0.0,0.0,0.0,0.0,True,,,,-0.37000633361612406,-0.6900945183319491,0.22632105250173296,1.2498738928745003,0.6821025154058058,0.21963932176679318,0.22632105250173296,,False,0.2705939767748685,0.2222112059889289,,Kit,KIT,S398F,S395F,targeting guide,Missense,24,8.333333333333334,37.5,0.0,50.0,5799,2.22452146921883,68.66701155371616,0.1034661148473874,88.98085876875324,1770,0.0,98.47457627118644,0.0,98.9265536723164,12839,0.1713529091050704,96.86112625593894,0.0,98.91736116519978,0.03736024166347339,0.9845870409292005,0.23718092813629318,0.9999998817512928,0.020724623053461965,0.9793328868961325,0.13856835733086006,1.0,0.23718092813629318,0.13856835733086006,0.41515140614303997,0.820095797152612,0.9636254980916256,0.9999999998463376,0.28083191427414783,0.7194016092937635,0.7187122127874264,1.0,0.9636254980916256,0.7187122127874264,0.07185628632651724,0.9840893522663278,0.4342468841943854,0.9999997819045302,0.03281337951738396,0.9672536601697532,0.24997829123243415,1.0,0.4342468841943854,0.24997829123243415
gRNA_6127,Kit,-2.5269321150100295,1.4999096583354252,-0.24637266531885826,0.32309095410704325,-0.2375760419716048,0.03835914439409249,,False,-0.07159781111701059,0.09841094295230242,,2152.3803119704908,-0.17895058063588837,0.26644587028615924,-0.16870596978355615,-0.027070226711095092,-0.16870596978355615,-0.17382827520972227,True,-0.08421438562708264,-0.33400382010234797,-0.3440658723780073,0.0,0.0,0.0,0.0,True,,,,-0.7461764579869589,0.6599576695664928,1.3412914064955335,-0.7700618354121963,1.133547799815751,0.3237117164957244,0.6599576695664928,,False,0.3725101315137542,0.6353754061609771,,Kit,KIT,E763K,E761K,targeting guide,Missense,20,5.0,25.0,0.0,60.0,3206,12.039925140361822,60.91703056768559,1.497192763568309,71.83406113537117,3083,40.18812844631852,94.90755757379176,0.0324359390204346,55.56276354200454,14027,12.78249091038711,87.52406074000143,0.0071291081485706,81.04370143295074,0.40228420332771536,0.6874487287078221,0.7759498473796097,0.9999998817512928,0.35497339439790904,0.6452413732074185,0.6719902963225477,1.0,0.7759498473796097,0.6719902963225477,0.29333679917285577,0.813177321868473,0.8418364305029217,0.9999999998463376,0.22053259765615935,0.7797019939988353,0.6372631615029708,1.0,0.8418364305029217,0.6372631615029708,0.4719769534806585,0.5645497769348631,0.906998335734845,0.9999997819045302,0.4421976038556927,0.5580891273220192,0.8276668404038379,1.0,0.906998335734845,0.8276668404038379
gRNA_6129,Kit,0.29298074780350003,1.8594484192825176,1.7612984311009163,2.7048425619043153,1.6546425400228122,1.810373425191717,1.6546425400228122,True,1.4152251904858486,1.457980827679931,1.041491668916065,64.48692923737597,0.3674891826558441,0.08262215608675137,0.000568276419804131,0.15022653838746655,0.08262215608675137,0.15022653838746655,True,0.26224885086225047,0.09602436311951455,0.24589003140199012,0.0,0.0,0.0,0.0,True,,,,0.8148050861049491,1.1755185992573338,1.0278038326713002,0.6348818817582946,2.8900301843381646,1.3086079168260085,1.0278038326713002,1.3086079168260085,True,1.3370006077446996,0.9858551852771799,0.9449004913755367,Kit,KIT,D878N,D876N,targeting guide,Missense,0,0.0,0.0,0.0,0.0,162,29.62962962962963,93.20987654320987,0.0,64.81481481481481,39,35.8974358974359,100.0,0.0,64.1025641025641,36,33.333333333333336,100.0,0.0,66.66666666666667,0.16122524591202345,0.935413954548946,0.5134553161189693,0.9999998817512928,0.10168705588652277,0.8984326222939358,0.34794884548881827,1.0,0.5134553161189693,0.34794884548881827,0.015153817751378104,0.9970581616115038,0.18889640781794112,0.9999999998463376,0.0059369846191822725,0.9941023782702909,0.08577919156680594,1.0,0.18889640781794112,0.08577919156680594,0.025307303067252554,0.9934299667132065,0.2544902396442917,0.9999997819045302,0.010793945641138704,0.9892430488610658,0.14282094390433,1.0,0.2544902396442917,0.14282094390433
gRNA_6148,Kmt2a,1.8039847641585425,1.8282916803389635,-0.8158372850387021,-1.689916411746734,0.28163068692801746,0.4940737395599202,,False,0.3363722376187311,0.4480558901360333,,259.7590117298218,-0.7039910254488945,-0.3633373202488073,-0.19963210950725158,-0.42232015173498444,-0.3633373202488073,-0.42232015173498444,True,-0.8565892688902736,-0.6670225212475577,-0.7964561577439776,0.0,0.0,0.0,0.0,True,,,,0.6233880424847139,1.200780325779153,0.17604247648777155,-1.3994806825991069,-0.7556567728035892,-0.030985322130211525,0.17604247648777155,,False,0.025161938285562856,0.1743063316607179,,Kmt2a,KMT2A,R6W,R6W,targeting guide,Missense,3,0.0,100.0,0.0,0.0,588,52.38095238095238,97.27891156462584,1.7006802721088434,43.53741496598639,1066,55.0656660412758,99.812382739212,0.0,44.74671669793621,633,50.71090047393365,91.78515007898896,1.263823064770932,43.60189573459716,0.9539879888468844,0.10766915388912983,0.9999999658148396,0.9999998817512928,0.932953454526778,0.06715099834537418,1.0,0.7243283709695465,0.9999998817512928,0.7243283709695465,0.5164877255420545,0.6282965795350972,0.9926988853308294,0.9999999998463376,0.4379459358888654,0.5623471110654672,0.8574735847543673,1.0,0.9926988853308294,0.8574735847543673,0.24566285410880034,0.7178225869318146,0.7318975820409441,0.9999997819045302,0.24220292319419817,0.7580553300157113,0.6219164603307984,1.0,0.7318975820409441,0.6219164603307984
gRNA_6152,Kmt2a,-1.2202159663436254,0.4092848565374644,1.1814701117970874,0.8594388633374767,0.30749446633210076,0.6343618599374705,0.8167312772240094,True,0.356694869735493,0.5556913114287495,0.5603470750171096,640.9720006192475,-0.18535400710163183,-0.262112838340524,0.07983054970497505,-0.1225454319123936,-0.18535400710163183,-0.22373342272107793,True,-0.2707865917253509,-0.36248899348798075,-0.43492036725964517,0.0,0.0,0.0,0.0,True,,,,-0.21229120343104896,-0.7966034147739541,-0.4310981695244336,-0.5128668372223962,0.8733758072593796,-0.2158967635384907,-0.4310981695244336,-0.48821490623795827,True,-0.15591838685389223,-0.40417059932251415,-0.31674746132498416,Kmt2a,KMT2A,R174C,R176C,targeting guide,Missense,31,3.225806451612903,12.903225806451612,0.0,38.70967741935484,12439,13.843556555993247,95.49803038829488,3.320202588632527,77.00779805450598,2032,48.72047244094488,79.42913385826772,1.968503937007874,46.55511811023622,5281,16.227987123650824,98.2389698920659,0.0378716152243893,83.16606703275895,0.6536423972166114,0.5513383603193702,0.9400783676216025,0.9999998817512928,0.5557013198137751,0.4444892758817502,0.8246948748594042,1.0,0.9400783676216025,0.8246948748594042,0.7313064657939976,0.5996967556305828,0.9999999358013287,0.9999999998463376,0.5779786761496315,0.42226738619002097,0.9394162185188348,1.0,0.9999999358013287,0.9394162185188348,0.34826049953345595,0.8348071797690312,0.7846808922651124,0.9999997819045302,0.23761084816691158,0.7625808273857358,0.6209497632968978,1.0,0.7846808922651124,0.6209497632968978
gRNA_6158,Kmt2a,-4.986855050941989,-0.5904158547115893,1.9293643039896597,-0.031045694478791703,-0.9197380740356775,-0.3107307745951905,-1.86943886671079,True,-0.607611044336598,-0.16942670715185074,-0.9821029437712688,914.0254094127115,0.2849100498534191,0.12695513576654605,0.011262035463383282,0.1410424070277828,0.12695513576654605,0.1410424070277828,True,0.24430174464488483,0.17187910736072073,0.2291699202066308,0.0,0.0,0.0,0.0,True,,,,-2.527496528525198,0.7733570845856995,0.20633438134259396,0.46086383769734585,-0.18767347231280296,-0.25492293944247224,0.20633438134259396,,False,-0.19413599290261205,0.20316812549571914,,Kmt2a,KMT2A,V865M,V868M,targeting guide,Missense,27,3.703703703703704,3.703703703703704,0.0,40.74074074074074,842,8.31353919239905,14.370546318289788,5.938242280285036,52.019002375296914,929,48.97739504843919,85.68353067814854,0.1076426264800861,46.28632938643703,1411,7.937632884479092,14.528703047484054,0.0,62.57973068745571,0.16519610949369246,0.9432815225855096,0.5134553161189693,0.9999998817512928,0.09885284791643673,0.9012578430131899,0.3443373503506526,1.0,0.5134553161189693,0.3443373503506526,0.6043827898350088,0.46984772774538963,0.9999999358013287,0.9999999998463376,0.5513128899231711,0.4490388065681049,0.9227584885865109,1.0,0.9999999358013287,0.9227584885865109,0.4681572031851726,0.18906175969519035,0.906998335734845,0.9999997819045302,0.6519731567655566,0.34870608042396783,0.9549616772618165,1.0,0.906998335734845,0.9549616772618165
gRNA_6160,Kmt2a,-4.482504225220957,-1.6957474252420266,-0.39757064566272265,-2.433921201269632,-2.2524358743488344,-2.064834313255829,-2.2524358743488344,True,-1.654786969225059,-1.5152546565652747,-1.2020271146064927,1691.858029228468,0.3200389703883505,-0.18998876280465374,-0.09992276060624779,0.010042482325816324,-0.09992276060624779,-0.14495576170545077,True,-0.01169084420393705,-0.21631417284834062,-0.2915022038747339,0.0,0.0,0.0,0.0,True,,,,-3.4002624880834795,-2.0694164878342654,-1.0154973932506481,-2.3500857500801193,-2.0850995389422047,-2.184072331638143,-2.0850995389422047,-2.184072331638143,True,-2.083316005350092,-1.9800849155641929,-1.5075020651538065,Kmt2a,KMT2A,P2842S,P2846S,targeting guide,Missense,10,0.0,0.0,0.0,30.0,5573,4.719181769244572,37.41252467252826,0.5383097075183922,65.60200968957473,1462,29.48016415868673,42.6812585499316,0.0,41.4500683994528,5264,15.29255319148936,38.27887537993921,0.0,60.98024316109422,0.33526690576776985,0.7419552544132029,0.725353701463144,0.9999998817512928,0.2903227877366402,0.7098862921575919,0.6061709902390671,1.0,0.725353701463144,0.6061709902390671,0.9997291595649421,0.004929855908500745,0.9999999358013287,0.17705225362815533,0.998907474439243,0.0010989654570347654,1.0,0.04456127675782904,0.17705225362815533,0.04456127675782904,0.9756593083791829,0.04448223659379207,0.9999999686202036,0.8996447238284869,0.9737699310393721,0.02631340827017785,1.0,0.5597913368171581,0.8996447238284869,0.5597913368171581
