Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1000,20334,0,20334,20307,2,25,16201,0,2,4133,0,4108,25,0.0,0.009835743090390479,79.67443690370808,20.325563096291923,0.0,20.202616307662044,0.12294678862988098
gRNA_1004,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10049,1099,0,1099,893,204,2,702,0,204,397,0,395,2,0.0,18.56232939035487,63.87625113739763,36.12374886260237,0.0,35.9417652411283,0.18198362147406735
gRNA_1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10106,8529,0,8529,8527,0,2,8066,0,0,463,0,461,2,0.0,0.0,94.57146207058271,5.428537929417282,0.0,5.405088521514831,0.023449407902450464
gRNA_10107,366,0,366,328,38,0,307,33,38,26,0,26,0,9.01639344262295,10.382513661202186,83.87978142076503,7.103825136612022,0.0,7.103825136612022,0.0
gRNA_1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10272,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10342,806,0,806,801,5,0,709,5,5,92,0,92,0,0.620347394540943,0.620347394540943,87.9652605459057,11.41439205955335,0.0,11.41439205955335,0.0
gRNA_10343,2059,0,2059,2051,3,5,1676,3,3,380,0,375,5,0.1457017969888295,0.1457017969888295,81.39873725109277,18.455560951918407,0.0,18.21272462360369,0.24283632831471588
