Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1000,2738,11,2727,1160,1565,2,10,6,1565,2711,3,2703,5,0.22002200220022003,57.38907224055739,0.3667033370003667,99.41327466079942,0.11001100110011001,99.11991199119912,0.18335166850018336
gRNA_1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10049,7524,17,7507,1668,5565,274,51,189,5565,7267,6,6984,277,2.5176501931530573,74.13081124284001,0.6793659251365393,96.8029838817104,0.0799254029572399,93.03316904222726,3.689889436525909
gRNA_1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10106,5137,58,5079,331,4733,15,6,73,4733,5000,42,4906,52,1.4372908052766293,93.1876353612916,0.11813349084465447,98.44457570387871,0.8269344359125812,96.5938176806458,1.0238235873203387
gRNA_10107,2229,0,2229,490,1727,12,36,97,1727,2096,16,2054,26,4.351727231942575,77.47868999551369,1.6150740242261103,94.03319874383132,0.7178106774338269,92.14894571556752,1.1664423508299686
gRNA_1019,1,0,1,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10271,1,0,1,0,1,0,0,0,1,1,0,1,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10278,1,0,1,0,1,0,0,0,1,1,0,1,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
