Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1000,205,2,203,116,87,0,5,0,87,198,0,197,1,0.0,42.857142857142854,2.4630541871921183,97.53694581280789,0.0,97.04433497536947,0.49261083743842365
gRNA_1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10049,765,7,758,158,571,29,4,25,571,729,0,699,30,3.2981530343007917,75.32981530343008,0.5277044854881267,96.17414248021107,0.0,92.21635883905013,3.95778364116095
gRNA_1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10106,478,0,478,6,472,0,0,10,472,468,0,468,0,2.092050209205021,98.74476987447699,0.0,97.90794979079497,0.0,97.90794979079497,0.0
gRNA_10107,215,0,215,77,138,0,11,9,138,195,9,179,7,4.186046511627907,64.18604651162791,5.116279069767442,90.69767441860465,4.186046511627907,83.25581395348837,3.255813953488372
gRNA_1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10342,270,0,270,7,263,0,1,110,263,159,12,139,8,40.74074074074074,97.4074074074074,0.3703703703703704,58.88888888888889,4.444444444444445,51.48148148148148,2.9629629629629632
