Guide_ID,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_1000,57229,12,57217,49576,7591,50,33723,0,7591,23494,5,23438,51,0.0,13.26703602076306,58.93877693692434,41.06122306307566,0.008738661586591397,40.96335005330584,0.08913434818323226
gRNA_1004,967,0,967,934,8,25,915,7,8,45,0,20,25,0.7238883143743536,0.8273009307135472,94.62254395036194,4.653567735263702,0.0,2.0682523267838677,2.5853154084798344
gRNA_10049,32408,0,32408,25289,7077,42,18121,4,7077,14283,0,14241,42,0.012342631449024932,21.837200691187363,55.9152061219452,44.07245124660577,0.0,43.94285361639101,0.12959763021476178
gRNA_1006,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10106,18475,0,18475,14164,4303,8,13466,0,4303,5009,0,5001,8,0.0,23.290933694181327,72.88768606224629,27.112313937753722,0.0,27.069012178619754,0.043301759133964814
gRNA_10107,9265,0,9265,8903,358,4,7083,36,358,2146,0,1968,178,0.38855909336211547,3.864004317323259,76.44900161899622,23.16243928764166,0.0,21.24123043712898,1.921208850512682
gRNA_1019,3,0,3,3,0,0,3,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_1023,4,0,4,4,0,0,2,0,0,2,0,2,0,0.0,0.0,50.0,50.0,0.0,50.0,0.0
gRNA_10271,1,0,1,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
gRNA_10272,2,0,2,2,0,0,2,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10278,4,0,4,4,0,0,2,0,0,2,0,2,0,0.0,0.0,50.0,50.0,0.0,50.0,0.0
gRNA_1032,3,0,3,3,0,0,3,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_1034,433,0,433,433,0,0,416,0,0,17,0,17,0,0.0,0.0,96.07390300230946,3.9260969976905313,0.0,3.9260969976905313,0.0
gRNA_10342,11124,0,11124,10522,600,2,9392,585,600,1147,0,1145,2,5.258899676375404,5.393743257820928,84.43006112909025,10.31103919453434,0.0,10.293060050341603,0.017979144192736426
gRNA_10343,23456,0,23456,23006,352,98,19525,271,352,3660,0,3562,98,1.1553547066848568,1.5006821282401093,83.24096180081855,15.60368349249659,0.0,15.185879945429742,0.4178035470668486
gRNA_1036,1983,0,1983,1979,4,0,1638,2,4,343,0,291,52,0.10085728693898136,0.2017145738779627,82.60211800302571,17.2970247100353,0.0,14.674735249621785,2.6222894604135147
gRNA_10363,13600,175,13425,9503,3877,45,9110,3514,3877,801,0,756,45,26.175046554934823,28.878957169459962,67.8584729981378,5.966480446927374,0.0,5.631284916201118,0.33519553072625696
gRNA_10424,22,0,22,21,1,0,21,0,1,1,0,1,0,0.0,4.545454545454546,95.45454545454545,4.545454545454546,0.0,4.545454545454546,0.0
gRNA_10425,15,0,15,14,0,1,14,0,0,1,0,0,1,0.0,0.0,93.33333333333333,6.666666666666667,0.0,0.0,6.666666666666667
gRNA_10429,2,0,2,2,0,0,2,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10432,488,0,488,486,2,0,441,0,2,47,0,47,0,0.0,0.4098360655737705,90.3688524590164,9.631147540983607,0.0,9.631147540983607,0.0
gRNA_10438,2,0,2,0,2,0,0,0,2,2,0,2,0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
gRNA_10461,247,0,247,247,0,0,230,0,0,17,0,17,0,0.0,0.0,93.11740890688259,6.882591093117409,0.0,6.882591093117409,0.0
gRNA_10465,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
gRNA_10473,176,0,176,176,0,0,174,0,0,2,0,2,0,0.0,0.0,98.86363636363636,1.1363636363636365,0.0,1.1363636363636365,0.0
gRNA_10504,23596,2,23594,22651,933,10,20796,54,933,2744,0,2734,10,0.22887174705433586,3.9543951852165806,88.14105281003644,11.630075442909215,0.0,11.587691786047301,0.042383656861914046
gRNA_1052,101,0,101,101,0,0,93,0,0,8,0,8,0,0.0,0.0,92.07920792079209,7.920792079207921,0.0,7.920792079207921,0.0
gRNA_10547,8146,0,8146,5736,2397,13,5203,1420,2397,1523,0,1510,13,17.431868401669533,29.425484900564697,63.87183893935674,18.69629265897373,0.0,18.53670513135281,0.15958752762091824
gRNA_10548,4057,0,4057,4022,33,2,3837,5,33,215,0,213,2,0.12324377618930245,0.813408922849396,94.5772738476707,5.299482376140005,0.0,5.250184865664284,0.04929751047572097
gRNA_1055,513,0,513,496,2,15,486,0,2,27,0,12,15,0.0,0.3898635477582846,94.73684210526315,5.263157894736842,0.0,2.3391812865497075,2.923976608187134
gRNA_10596,19136,0,19136,17486,1233,417,13810,18,1233,5308,0,4891,417,0.09406354515050168,6.4433528428093645,72.16764214046822,27.738294314381275,0.0,25.55915551839465,2.179138795986622
gRNA_10598,8834,0,8834,6438,2330,66,5197,6,2330,3631,0,3565,66,0.06791940230925968,26.37536789676251,58.82952230020376,41.10255829748698,0.0,40.35544487208513,0.7471134254018564
gRNA_10617,63468,738,62730,60935,1783,12,53887,801,1783,8042,27,7999,16,1.2769010043041606,2.8423401881077637,85.90307667782561,12.820022317870238,0.0430416068866571,12.751474573569265,0.02550613741431532
gRNA_1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gRNA_10634,18075,0,18075,17181,482,412,9991,315,482,7769,0,5186,2583,1.7427385892116183,2.666666666666667,55.275242047026275,42.982019363762106,0.0,28.691562932226834,14.29045643153527
gRNA_10657,2800,0,2800,2756,31,13,1452,3,31,1345,0,1332,13,0.10714285714285715,1.107142857142857,51.857142857142854,48.035714285714285,0.0,47.57142857142857,0.4642857142857143
gRNA_10664,16579,11,16568,16250,306,12,11769,246,306,4553,0,4270,283,1.484789956542733,1.846933848382424,71.03452438435538,27.480685659101884,0.0,25.772573635924672,1.708112023177209
